Unnamed: 0,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Feature_Category,Year,Month,Day,Hour,Minute,Second,Hour_Category,Weekday,Precipitation(in)_positive,Pressure(in)_positive
7149444,1161,0,4,2020-04-27 00:25:10,171,40.60767,-74.01698,40.60951,-74.02435,0.407,303,73,44,117,28,55,0,1,170,171,-0.8666666666666667,-1.0333333333333334,0.8551724137931035,6374.5867981631745,0.0,6,0.14285714285714285,0.0,3,1,1,1,1,2,2020,4,27,0,25,10,0,1,1.0,7.744186046511632
4360778,232,0,4,2023-01-05 18:51:48,1204,40.8206141,-74.11987424,40.8252641,-74.12848424,0.5529999999999999,833,908,407,15,26,12,0,1,332,1194,-0.7,-0.8,0.7724137931034483,7226.183650080901,0.0,2,-0.2857142857142857,0.0,3,1,1,1,1,4,2023,1,5,18,51,48,3,4,1.0,7.9379844961240345
6958780,1050,0,4,2020-05-03 00:40:29,182,39.46273,-75.72142,39.51119,-75.71161,3.389,304,862,299,154,7,150,0,1,160,182,-0.23333333333333334,-0.23333333333333334,-0.2206896551724138,6840.905946817391,0.0,13,-0.14285714285714285,0.0,3,1,1,1,1,2,2020,5,3,0,40,29,0,3,1.0,7.852713178294578
5151944,468,0,4,2022-10-07 07:37:03,1079,42.396863,-88.183452,42.396816,-88.183943,0.025,293,113,164,119,12,647,0,0,346,1070,-0.8666666666666667,-1.0666666666666667,0.41379310344827586,5934.138138122585,0.0,8,0.5714285714285714,0.0,3,0,0,0,0,2,2022,10,7,7,37,3,1,0,1.0,7.635658914728685
5151944,468,0,4,2022-10-07 07:37:03,1079,42.396863,-88.183452,42.396816,-88.183943,0.025,293,113,164,119,12,647,0,0,346,1070,-0.8666666666666667,-1.0666666666666667,0.41379310344827586,5934.138138122585,0.0,8,0.5714285714285714,0.0,3,0,0,0,0,2,2022,10,7,7,37,3,1,0,1.0,7.635658914728685
3741036,30,0,4,2022-09-04 11:03:00,1034,36.830939,-76.780233,36.831432,-76.77928399999998,0.063,857,24,540,108,37,225,0,1,108,1024,0.4666666666666667,0.4666666666666667,-0.027586206896551724,7817.501514741008,0.0,0,-1.1428571428571428,0.0,6,0,0,0,0,2,2022,9,4,11,3,0,1,3,1.0,8.062015503875973
4571772,296,0,4,2022-07-02 09:56:41,970,39.74667907,-105.436939,39.74256907,-105.431169,0.418,285,455,146,45,4,799,0,2,0,961,-0.26666666666666666,-0.26666666666666666,-0.4413793103448276,0.0,0.0,15,-0.7142857142857143,0.0,6,0,0,0,0,8,2022,7,2,9,56,41,1,2,1.0,1.0
3983456,100,0,4,2022-07-10 03:28:34,977,42.328835,-83.156871,42.327146,-83.162262,0.299,1249,625,110,241,19,592,0,1,71,968,-0.26666666666666666,-0.26666666666666666,0.30344827586206896,5693.644668043616,0.0,5,-0.7142857142857143,0.0,6,1,1,1,1,4,2022,7,10,3,28,34,0,3,1.0,7.573643410852718
7256270,1199,0,4,2019-12-09 17:06:00,73,32.19896,-83.17676999999998,32.19911,-83.17652,0.018,299,13,132,62,9,305,0,1,98,73,0.06666666666666667,0.06666666666666667,0.6068965517241379,6374.5867981631745,0.0,10,-0.42857142857142855,0.0,6,0,0,0,0,2,2019,12,9,17,6,0,2,1,1.0,7.744186046511632
4081034,143,0,4,2022-08-04 19:05:00,1004,28.355487,-81.67564200000002,28.355804,-81.674695,0.062,389,46,82,119,8,542,0,1,163,996,0.7,0.7,-0.13793103448275862,7262.054757629097,0.0,1,0.5714285714285714,0.0,6,0,0,0,0,2,2022,8,4,19,5,0,3,4,1.0,7.945736434108532
7095039,1121,0,4,2020-03-30 04:49:38,129,41.43661,-72.1097,41.44144,-72.11728000000002,0.515,302,345,497,156,5,4,0,1,126,129,-0.9333333333333333,-1.2333333333333334,1.0758620689655172,7119.422981345007,0.0,7,1.1428571428571428,0.0,3,1,1,1,1,2,2020,3,30,4,49,38,0,1,1.0,7.914728682170549
6210773,792,0,4,2021-10-19 13:00:42,627,39.721161,-105.025042,39.721182,-105.022782,0.12,306,150,113,60,4,794,0,2,13,621,-0.36666666666666664,-0.36666666666666664,-0.4413793103448276,93.72013921323484,0.0,5,1.2857142857142858,0.0,21,0,0,0,0,0,2021,10,19,13,0,42,2,5,1.0,3.3720930232558146
4711821,339,0,4,2022-04-18 18:31:30,869,37.409679,-77.501333,37.409985,-77.502135,0.049,307,192,396,41,37,218,0,1,102,862,-0.8,-0.9666666666666667,1.1586206896551725,6088.541109319955,-6.0,8,0.2857142857142857,8.955567066028066e-06,16,0,0,0,0,8,2022,4,18,18,31,30,3,1,1.0001905621441844,7.674418604651167
5065799,447,0,4,2022-01-26 12:30:30,754,38.097561,-78.967175,38.097296,-78.966638,0.034,856,447,149,12,37,201,0,1,306,749,-1.2666666666666666,-1.2666666666666666,-0.38620689655172413,4482.282392450583,0.0,1,-0.7142857142857143,0.0,6,0,0,0,0,10,2022,1,26,12,30,30,2,6,1.0,7.224806201550392
7256270,1199,0,4,2019-12-09 17:06:00,73,32.19896,-83.17676999999998,32.19911,-83.17652,0.018,299,13,132,62,9,305,0,1,98,73,0.06666666666666667,0.06666666666666667,0.6068965517241379,6374.5867981631745,0.0,10,-0.42857142857142855,0.0,6,0,0,0,0,2,2019,12,9,17,6,0,2,1,1.0,7.744186046511632
7692172,1258,0,4,2019-06-21 01:19:25,21,39.75842,-105.01262,39.75836,-105.0118,0.044,291,464,113,60,4,792,0,2,31,21,-0.23333333333333334,-0.23333333333333334,0.27586206896551724,113.88190091858837,0.0,5,1.1428571428571428,0.0,25,1,1,1,1,2,2019,6,21,1,19,25,0,0,1.0,3.50387596899225
4711821,339,0,4,2022-04-18 18:31:30,869,37.409679,-77.501333,37.409985,-77.502135,0.049,307,192,396,41,37,218,0,1,102,862,-0.8,-0.9666666666666667,1.1586206896551725,6088.541109319955,-6.0,8,0.2857142857142857,8.955567066028066e-06,16,0,0,0,0,8,2022,4,18,18,31,30,3,1,1.0001905621441844,7.674418604651167
3769507,38,0,4,2022-03-15 19:05:00,825,38.40357,-78.86495,38.403068,-78.865325,0.04,855,958,197,193,37,200,0,1,306,820,-0.16666666666666666,-0.16666666666666666,-0.7724137931034483,4150.993438142303,0.0,13,0.14285714285714285,0.0,21,0,0,0,0,8,2022,3,15,19,5,0,3,5,1.0,7.1162790697674465
7692172,1258,0,4,2019-06-21 01:19:25,21,39.75842,-105.01262,39.75836,-105.0118,0.044,291,464,113,60,4,792,0,2,31,21,-0.23333333333333334,-0.23333333333333334,0.27586206896551724,113.88190091858837,0.0,5,1.1428571428571428,0.0,25,1,1,1,1,2,2019,6,21,1,19,25,0,0,1.0,3.50387596899225
3983456,100,0,4,2022-07-10 03:28:34,977,42.328835,-83.156871,42.327146,-83.162262,0.299,1249,625,110,241,19,592,0,1,71,968,-0.26666666666666666,-0.26666666666666666,0.30344827586206896,5693.644668043616,0.0,5,-0.7142857142857143,0.0,6,1,1,1,1,4,2022,7,10,3,28,34,0,3,1.0,7.573643410852718
6382854,845,0,4,2021-01-26 15:41:00,408,40.817159,-77.906616,40.820269,-77.893736,0.7070000000000001,825,819,382,35,32,111,0,1,348,407,-1.2,-1.2,1.1586206896551725,3161.019000076373,-6.0,13,-0.7142857142857143,0.0,15,0,0,0,0,4,2021,1,26,15,41,0,2,5,1.0,6.744186046511632
6953425,1045,0,4,2020-04-30 08:30:29,177,40.75974,-73.95789,40.75974,-73.95789,0.0,65,653,327,157,28,33,0,1,230,177,-0.5333333333333333,-0.5333333333333333,1.0758620689655172,7334.225864849329,-7.0,15,-0.42857142857142855,8.955567066028066e-06,16,0,0,0,0,0,2020,4,30,8,30,29,1,4,1.000190562144539,7.961240310077525
4571772,296,0,4,2022-07-02 09:56:41,970,39.74667907,-105.436939,39.74256907,-105.431169,0.418,285,455,146,45,4,799,0,2,0,961,-0.26666666666666666,-0.26666666666666666,-0.4413793103448276,0.0,0.0,15,-0.7142857142857143,0.0,6,0,0,0,0,8,2022,7,2,9,56,41,1,2,1.0,1.0
5108094,455,0,4,2022-02-09 16:54:19,777,40.615311,-73.962358,40.612635,-73.961872,0.187,408,30,44,117,28,56,0,1,170,773,-0.9,-1.0666666666666667,-0.027586206896551724,6979.049068397466,0.0,12,0.0,0.0,6,0,0,0,0,0,2022,2,9,16,54,19,2,6,1.0,7.8837209302325615
3741036,30,0,4,2022-09-04 11:03:00,1034,36.830939,-76.780233,36.831432,-76.77928399999998,0.063,857,24,540,108,37,225,0,1,108,1024,0.4666666666666667,0.4666666666666667,-0.027586206896551724,7817.501514741008,0.0,0,-1.1428571428571428,0.0,6,0,0,0,0,2,2022,9,4,11,3,0,1,3,1.0,8.062015503875973
3769507,38,0,4,2022-03-15 19:05:00,825,38.40357,-78.86495,38.403068,-78.865325,0.04,855,958,197,193,37,200,0,1,306,820,-0.16666666666666666,-0.16666666666666666,-0.7724137931034483,4150.993438142303,0.0,13,0.14285714285714285,0.0,21,0,0,0,0,8,2022,3,15,19,5,0,3,5,1.0,7.1162790697674465
7692172,1258,0,4,2019-06-21 01:19:25,21,39.75842,-105.01262,39.75836,-105.0118,0.044,291,464,113,60,4,792,0,2,31,21,-0.23333333333333334,-0.23333333333333334,0.27586206896551724,113.88190091858837,0.0,5,1.1428571428571428,0.0,25,1,1,1,1,2,2019,6,21,1,19,25,0,0,1.0,3.50387596899225
6718090,952,0,4,2020-09-11 20:04:05,249,41.183313,-73.870085,41.185963,-73.872345,0.218,772,988,359,243,28,47,0,1,144,249,-0.13333333333333333,-0.13333333333333333,0.13793103448275862,6505.132176365179,0.0,5,0.14285714285714285,0.0,6,1,1,0,0,4,2020,9,11,20,4,5,3,0,1.0,7.775193798449616
6210773,792,0,4,2021-10-19 13:00:42,627,39.721161,-105.025042,39.721182,-105.022782,0.12,306,150,113,60,4,794,0,2,13,621,-0.36666666666666664,-0.36666666666666664,-0.4413793103448276,93.72013921323484,0.0,5,1.2857142857142858,0.0,21,0,0,0,0,0,2021,10,19,13,0,42,2,5,1.0,3.3720930232558146
6210773,792,0,4,2021-10-19 13:00:42,627,39.721161,-105.025042,39.721182,-105.022782,0.12,306,150,113,60,4,794,0,2,13,621,-0.36666666666666664,-0.36666666666666664,-0.4413793103448276,93.72013921323484,0.0,5,1.2857142857142858,0.0,21,0,0,0,0,0,2021,10,19,13,0,42,2,5,1.0,3.3720930232558146
7715027,1267,0,4,2019-07-26 15:18:31,26,42.44812,-88.11111,42.444481,-88.112526,0.262,296,484,10,119,12,644,0,0,91,26,0.6,0.6,-0.19310344827586207,5319.579344911059,0.0,14,0.5714285714285714,0.0,6,0,0,0,0,10,2019,7,26,15,18,31,2,0,1.0,7.472868217054269
7127274,1146,0,4,2020-04-14 10:26:36,154,32.17783,-110.96829,32.18506,-110.96833,0.5,297,353,492,175,2,853,0,2,342,154,-0.13333333333333333,-0.13333333333333333,-0.4689655172413793,1560.5398184137146,0.0,0,-1.1428571428571428,0.0,6,0,0,0,0,2,2020,4,14,10,26,36,1,5,1.0,5.86821705426357
6382854,845,0,4,2021-01-26 15:41:00,408,40.817159,-77.906616,40.820269,-77.893736,0.7070000000000001,825,819,382,35,32,111,0,1,348,407,-1.2,-1.2,1.1586206896551725,3161.019000076373,-6.0,13,-0.7142857142857143,0.0,15,0,0,0,0,4,2021,1,26,15,41,0,2,5,1.0,6.744186046511632
5108094,455,0,4,2022-02-09 16:54:19,777,40.615311,-73.962358,40.612635,-73.961872,0.187,408,30,44,117,28,56,0,1,170,773,-0.9,-1.0666666666666667,-0.027586206896551724,6979.049068397466,0.0,12,0.0,0.0,6,0,0,0,0,0,2022,2,9,16,54,19,2,6,1.0,7.8837209302325615
5065799,447,0,4,2022-01-26 12:30:30,754,38.097561,-78.967175,38.097296,-78.966638,0.034,856,447,149,12,37,201,0,1,306,749,-1.2666666666666666,-1.2666666666666666,-0.38620689655172413,4482.282392450583,0.0,1,-0.7142857142857143,0.0,6,0,0,0,0,10,2022,1,26,12,30,30,2,6,1.0,7.224806201550392
6953425,1045,0,4,2020-04-30 08:30:29,177,40.75974,-73.95789,40.75974,-73.95789,0.0,65,653,327,157,28,33,0,1,230,177,-0.5333333333333333,-0.5333333333333333,1.0758620689655172,7334.225864849329,-7.0,15,-0.42857142857142855,8.955567066028066e-06,16,0,0,0,0,0,2020,4,30,8,30,29,1,4,1.000190562144539,7.961240310077525
3769507,38,0,4,2022-03-15 19:05:00,825,38.40357,-78.86495,38.403068,-78.865325,0.04,855,958,197,193,37,200,0,1,306,820,-0.16666666666666666,-0.16666666666666666,-0.7724137931034483,4150.993438142303,0.0,13,0.14285714285714285,0.0,21,0,0,0,0,8,2022,3,15,19,5,0,3,5,1.0,7.1162790697674465
7202824,1180,0,4,2020-02-06 12:03:53,96,47.60967,-122.33468,47.60866,-122.33376,0.0819999999999999,298,457,444,116,38,1135,0,3,27,96,-0.7,-0.7,1.0758620689655172,7480.295679230022,-9.0,3,-0.7142857142857143,8.955567066028066e-06,16,0,0,0,0,0,2020,2,6,12,3,53,2,4,1.000190562144539,7.992248062015508
5065799,447,0,4,2022-01-26 12:30:30,754,38.097561,-78.967175,38.097296,-78.966638,0.034,856,447,149,12,37,201,0,1,306,749,-1.2666666666666666,-1.2666666666666666,-0.38620689655172413,4482.282392450583,0.0,1,-0.7142857142857143,0.0,6,0,0,0,0,10,2022,1,26,12,30,30,2,6,1.0,7.224806201550392
3769507,38,0,4,2022-03-15 19:05:00,825,38.40357,-78.86495,38.403068,-78.865325,0.04,855,958,197,193,37,200,0,1,306,820,-0.16666666666666666,-0.16666666666666666,-0.7724137931034483,4150.993438142303,0.0,13,0.14285714285714285,0.0,21,0,0,0,0,8,2022,3,15,19,5,0,3,5,1.0,7.1162790697674465
6382854,845,0,4,2021-01-26 15:41:00,408,40.817159,-77.906616,40.820269,-77.893736,0.7070000000000001,825,819,382,35,32,111,0,1,348,407,-1.2,-1.2,1.1586206896551725,3161.019000076373,-6.0,13,-0.7142857142857143,0.0,15,0,0,0,0,4,2021,1,26,15,41,0,2,5,1.0,6.744186046511632
7127274,1146,0,4,2020-04-14 10:26:36,154,32.17783,-110.96829,32.18506,-110.96833,0.5,297,353,492,175,2,853,0,2,342,154,-0.13333333333333333,-0.13333333333333333,-0.4689655172413793,1560.5398184137146,0.0,0,-1.1428571428571428,0.0,6,0,0,0,0,2,2020,4,14,10,26,36,1,5,1.0,5.86821705426357
4336915,225,0,4,2022-08-06 20:54:00,1007,40.529043,-77.70448499999998,40.536161,-77.69319,0.7709999999999999,759,454,286,141,32,113,0,1,348,998,0.3,0.3,0.5517241379310345,4015.174250997862,0.0,14,-0.42857142857142855,0.0,25,1,1,0,0,8,2022,8,6,20,54,0,3,2,1.0,7.069767441860468
4571772,296,0,4,2022-07-02 09:56:41,970,39.74667907,-105.436939,39.74256907,-105.431169,0.418,285,455,146,45,4,799,0,2,0,961,-0.26666666666666666,-0.26666666666666666,-0.4413793103448276,0.0,0.0,15,-0.7142857142857143,0.0,6,0,0,0,0,8,2022,7,2,9,56,41,1,2,1.0,1.0
4081034,143,0,4,2022-08-04 19:05:00,1004,28.355487,-81.67564200000002,28.355804,-81.674695,0.062,389,46,82,119,8,542,0,1,163,996,0.7,0.7,-0.13793103448275862,7262.054757629097,0.0,1,0.5714285714285714,0.0,6,0,0,0,0,2,2022,8,4,19,5,0,3,4,1.0,7.945736434108532
3769507,38,0,4,2022-03-15 19:05:00,825,38.40357,-78.86495,38.403068,-78.865325,0.04,855,958,197,193,37,200,0,1,306,820,-0.16666666666666666,-0.16666666666666666,-0.7724137931034483,4150.993438142303,0.0,13,0.14285714285714285,0.0,21,0,0,0,0,8,2022,3,15,19,5,0,3,5,1.0,7.1162790697674465
4360778,232,0,4,2023-01-05 18:51:48,1204,40.8206141,-74.11987424,40.8252641,-74.12848424,0.5529999999999999,833,908,407,15,26,12,0,1,332,1194,-0.7,-0.8,0.7724137931034483,7226.183650080901,0.0,2,-0.2857142857142857,0.0,3,1,1,1,1,4,2023,1,5,18,51,48,3,4,1.0,7.9379844961240345
5816343,655,0,4,2021-12-09 12:45:30,695,29.895398,-95.063421,29.896187,-95.063435,0.055,335,147,105,93,35,771,0,0,157,690,0.4666666666666667,0.4666666666666667,0.19310344827586207,6637.815319075139,0.0,13,0.2857142857142857,0.0,21,0,0,0,0,10,2021,12,9,12,45,30,2,4,1.0,7.806201550387602
7653489,1246,0,4,2019-04-03 20:54:37,11,34.95856,-78.8931,34.98072,-78.84984,2.889,305,815,148,53,24,262,0,1,101,11,-0.3333333333333333,-0.3333333333333333,-0.3310344827586207,7779.442689898901,0.0,10,-0.14285714285714285,0.0,6,1,1,1,0,4,2019,4,3,20,54,37,3,6,1.0,8.054263565891478
5151944,468,0,4,2022-10-07 07:37:03,1079,42.396863,-88.183452,42.396816,-88.183943,0.025,293,113,164,119,12,647,0,0,346,1070,-0.8666666666666667,-1.0666666666666667,0.41379310344827586,5934.138138122585,0.0,8,0.5714285714285714,0.0,3,0,0,0,0,2,2022,10,7,7,37,3,1,0,1.0,7.635658914728685
3769507,38,0,4,2022-03-15 19:05:00,825,38.40357,-78.86495,38.403068,-78.865325,0.04,855,958,197,193,37,200,0,1,306,820,-0.16666666666666666,-0.16666666666666666,-0.7724137931034483,4150.993438142303,0.0,13,0.14285714285714285,0.0,21,0,0,0,0,8,2022,3,15,19,5,0,3,5,1.0,7.1162790697674465
7714888,1266,0,4,2019-07-26 20:51:22,27,42.961422,-78.88878000000003,42.96315900000001,-78.88845400000002,0.121,300,216,47,70,28,93,0,1,39,27,0.23333333333333334,0.23333333333333334,-0.13793103448275862,5664.141694889966,0.0,13,-0.2857142857142857,0.0,6,1,0,0,0,2,2019,7,26,20,51,22,3,0,1.0,7.565891472868221
5339983,517,0,4,2022-12-14 16:22:00,1165,29.472882,-98.268135,29.474943,-98.261718,0.411,478,710,97,17,35,773,0,0,280,1155,0.03333333333333333,0.03333333333333333,-1.296551724137931,4385.537762551197,0.0,17,0.5714285714285714,0.0,6,0,0,0,0,4,2022,12,14,16,22,0,2,6,1.0,7.193798449612406
4711821,339,0,4,2022-04-18 18:31:30,869,37.409679,-77.501333,37.409985,-77.502135,0.049,307,192,396,41,37,218,0,1,102,862,-0.8,-0.9666666666666667,1.1586206896551725,6088.541109319955,-6.0,8,0.2857142857142857,8.955567066028066e-06,16,0,0,0,0,8,2022,4,18,18,31,30,3,1,1.0001905621441844,7.674418604651167
3889826,73,0,4,2022-08-09 08:56:22,1011,42.94887185,-85.67433715,42.95142185,-85.67324715,0.185,832,670,184,114,19,604,0,1,130,1002,-0.16666666666666666,-0.16666666666666666,0.5517241379310345,4757.1947866034725,0.0,7,-0.14285714285714285,0.0,6,0,0,0,0,2,2022,8,9,8,56,22,1,5,1.0,7.310077519379849
5065799,447,0,4,2022-01-26 12:30:30,754,38.097561,-78.967175,38.097296,-78.966638,0.034,856,447,149,12,37,201,0,1,306,749,-1.2666666666666666,-1.2666666666666666,-0.38620689655172413,4482.282392450583,0.0,1,-0.7142857142857143,0.0,6,0,0,0,0,10,2022,1,26,12,30,30,2,6,1.0,7.224806201550392
7256270,1199,0,4,2019-12-09 17:06:00,73,32.19896,-83.17676999999998,32.19911,-83.17652,0.018,299,13,132,62,9,305,0,1,98,73,0.06666666666666667,0.06666666666666667,0.6068965517241379,6374.5867981631745,0.0,10,-0.42857142857142855,0.0,6,0,0,0,0,2,2019,12,9,17,6,0,2,1,1.0,7.744186046511632
4571772,296,0,4,2022-07-02 09:56:41,970,39.74667907,-105.436939,39.74256907,-105.431169,0.418,285,455,146,45,4,799,0,2,0,961,-0.26666666666666666,-0.26666666666666666,-0.4413793103448276,0.0,0.0,15,-0.7142857142857143,0.0,6,0,0,0,0,8,2022,7,2,9,56,41,1,2,1.0,1.0
7715027,1267,0,4,2019-07-26 15:18:31,26,42.44812,-88.11111,42.444481,-88.112526,0.262,296,484,10,119,12,644,0,0,91,26,0.6,0.6,-0.19310344827586207,5319.579344911059,0.0,14,0.5714285714285714,0.0,6,0,0,0,0,10,2019,7,26,15,18,31,2,0,1.0,7.472868217054269
5339983,517,0,4,2022-12-14 16:22:00,1165,29.472882,-98.268135,29.474943,-98.261718,0.411,478,710,97,17,35,773,0,0,280,1155,0.03333333333333333,0.03333333333333333,-1.296551724137931,4385.537762551197,0.0,17,0.5714285714285714,0.0,6,0,0,0,0,4,2022,12,14,16,22,0,2,6,1.0,7.193798449612406
7133701,1152,0,4,2020-04-17 20:09:37,161,32.75971,-97.13479,32.75971,-97.13479,0.0,137,966,15,225,35,742,0,0,128,161,-0.4666666666666667,-0.4666666666666667,0.2482758620689655,5576.368404330885,0.0,5,0.8571428571428571,0.0,6,1,0,0,0,4,2020,4,17,20,9,37,3,0,1.0,7.542635658914734
4711821,339,0,4,2022-04-18 18:31:30,869,37.409679,-77.501333,37.409985,-77.502135,0.049,307,192,396,41,37,218,0,1,102,862,-0.8,-0.9666666666666667,1.1586206896551725,6088.541109319955,-6.0,8,0.2857142857142857,8.955567066028066e-06,16,0,0,0,0,8,2022,4,18,18,31,30,3,1,1.0001905621441844,7.674418604651167
7149444,1161,0,4,2020-04-27 00:25:10,171,40.60767,-74.01698,40.60951,-74.02435,0.407,303,73,44,117,28,55,0,1,170,171,-0.8666666666666667,-1.0333333333333334,0.8551724137931035,6374.5867981631745,0.0,6,0.14285714285714285,0.0,3,1,1,1,1,2,2020,4,27,0,25,10,0,1,1.0,7.744186046511632
7133701,1152,0,4,2020-04-17 20:09:37,161,32.75971,-97.13479,32.75971,-97.13479,0.0,137,966,15,225,35,742,0,0,128,161,-0.4666666666666667,-0.4666666666666667,0.2482758620689655,5576.368404330885,0.0,5,0.8571428571428571,0.0,6,1,0,0,0,4,2020,4,17,20,9,37,3,0,1.0,7.542635658914734
4336915,225,0,4,2022-08-06 20:54:00,1007,40.529043,-77.70448499999998,40.536161,-77.69319,0.7709999999999999,759,454,286,141,32,113,0,1,348,998,0.3,0.3,0.5517241379310345,4015.174250997862,0.0,14,-0.42857142857142855,0.0,25,1,1,0,0,8,2022,8,6,20,54,0,3,2,1.0,7.069767441860468
6011722,718,0,4,2021-05-04 13:43:00,486,41.424212,-77.0172,41.55344,-76.963473,9.352,820,436,490,128,32,123,0,1,162,482,0.23333333333333334,0.23333333333333334,0.16551724137931034,4782.84289422121,0.0,0,-1.1428571428571428,0.0,21,0,0,0,0,8,2021,5,4,13,43,0,2,5,1.0,7.317829457364344
6953425,1045,0,4,2020-04-30 08:30:29,177,40.75974,-73.95789,40.75974,-73.95789,0.0,65,653,327,157,28,33,0,1,230,177,-0.5333333333333333,-0.5333333333333333,1.0758620689655172,7334.225864849329,-7.0,15,-0.42857142857142855,8.955567066028066e-06,16,0,0,0,0,0,2020,4,30,8,30,29,1,4,1.000190562144539,7.961240310077525
5339983,517,0,4,2022-12-14 16:22:00,1165,29.472882,-98.268135,29.474943,-98.261718,0.411,478,710,97,17,35,773,0,0,280,1155,0.03333333333333333,0.03333333333333333,-1.296551724137931,4385.537762551197,0.0,17,0.5714285714285714,0.0,6,0,0,0,0,4,2022,12,14,16,22,0,2,6,1.0,7.193798449612406
6965702,1052,0,4,2020-05-07 06:31:27,184,33.57138,-112.06522,33.57512,-112.06518,0.258,295,116,370,132,2,831,0,2,299,184,0.03333333333333333,0.03333333333333333,-0.7172413793103448,2775.8432923315618,0.0,0,-1.1428571428571428,0.0,6,0,0,0,0,0,2020,5,7,6,31,27,1,4,1.0,6.573643410852718
7149444,1161,0,4,2020-04-27 00:25:10,171,40.60767,-74.01698,40.60951,-74.02435,0.407,303,73,44,117,28,55,0,1,170,171,-0.8666666666666667,-1.0333333333333334,0.8551724137931035,6374.5867981631745,0.0,6,0.14285714285714285,0.0,3,1,1,1,1,2,2020,4,27,0,25,10,0,1,1.0,7.744186046511632
5339983,517,0,4,2022-12-14 16:22:00,1165,29.472882,-98.268135,29.474943,-98.261718,0.411,478,710,97,17,35,773,0,0,280,1155,0.03333333333333333,0.03333333333333333,-1.296551724137931,4385.537762551197,0.0,17,0.5714285714285714,0.0,6,0,0,0,0,4,2022,12,14,16,22,0,2,6,1.0,7.193798449612406
7202824,1180,0,4,2020-02-06 12:03:53,96,47.60967,-122.33468,47.60866,-122.33376,0.0819999999999999,298,457,444,116,38,1135,0,3,27,96,-0.7,-0.7,1.0758620689655172,7480.295679230022,-9.0,3,-0.7142857142857143,8.955567066028066e-06,16,0,0,0,0,0,2020,2,6,12,3,53,2,4,1.000190562144539,7.992248062015508
7081092,1112,0,4,2020-03-23 08:18:09,121,39.02304,-77.0167,39.02626,-77.02015,0.289,294,458,451,147,18,169,0,1,47,121,-0.9666666666666667,-1.1666666666666667,0.7172413793103448,8487.713961494454,-5.0,6,0.0,0.0,3,0,0,0,0,2,2020,3,23,8,18,9,1,1,1.0,8.193798449612409
3741036,30,0,4,2022-09-04 11:03:00,1034,36.830939,-76.780233,36.831432,-76.77928399999998,0.063,857,24,540,108,37,225,0,1,108,1024,0.4666666666666667,0.4666666666666667,-0.027586206896551724,7817.501514741008,0.0,0,-1.1428571428571428,0.0,6,0,0,0,0,2,2022,9,4,11,3,0,1,3,1.0,8.062015503875973
4711821,339,0,4,2022-04-18 18:31:30,869,37.409679,-77.501333,37.409985,-77.502135,0.049,307,192,396,41,37,218,0,1,102,862,-0.8,-0.9666666666666667,1.1586206896551725,6088.541109319955,-6.0,8,0.2857142857142857,8.955567066028066e-06,16,0,0,0,0,8,2022,4,18,18,31,30,3,1,1.0001905621441844,7.674418604651167
6958780,1050,0,4,2020-05-03 00:40:29,182,39.46273,-75.72142,39.51119,-75.71161,3.389,304,862,299,154,7,150,0,1,160,182,-0.23333333333333334,-0.23333333333333334,-0.2206896551724138,6840.905946817391,0.0,13,-0.14285714285714285,0.0,3,1,1,1,1,2,2020,5,3,0,40,29,0,3,1.0,7.852713178294578
6382854,845,0,4,2021-01-26 15:41:00,408,40.817159,-77.906616,40.820269,-77.893736,0.7070000000000001,825,819,382,35,32,111,0,1,348,407,-1.2,-1.2,1.1586206896551725,3161.019000076373,-6.0,13,-0.7142857142857143,0.0,15,0,0,0,0,4,2021,1,26,15,41,0,2,5,1.0,6.744186046511632
7098664,1124,0,4,2020-03-31 17:25:37,133,37.69703,-122.1051,37.6955,-122.1037,0.131,292,157,427,4,3,1043,0,3,150,133,-0.26666666666666666,-0.26666666666666666,0.38620689655172413,7591.373293759937,0.0,16,0.7142857142857143,0.0,6,0,0,0,0,2,2020,3,31,17,25,37,2,5,1.0,8.015503875968998
